Package,License,Application Compatibility Level
rpm-plugin-systemd-inhibit,GPLv2+,2
rpmdevtools,GPLv2+ and GPLv2,4
rpmlint,GPLv2,4
rrdtool,GPLv2+ with exceptions,2
rrdtool-perl,GPLv2+ with exceptions,2
rshim,GPLv2,2
rsync-daemon,GPLv3+,2
rsync-rrsync,GPLv3+,2
rsyslog,(GPLv3+ and ASL 2.0),2
rsyslog-crypto,(GPLv3+ and ASL 2.0),2
rsyslog-doc,(GPLv3+ and ASL 2.0),Not Applicable
rsyslog-elasticsearch,(GPLv3+ and ASL 2.0),2
rsyslog-gnutls,(GPLv3+ and ASL 2.0),2
rsyslog-gssapi,(GPLv3+ and ASL 2.0),2
rsyslog-kafka,(GPLv3+ and ASL 2.0),2
rsyslog-logrotate,(GPLv3+ and ASL 2.0),2
rsyslog-mmaudit,(GPLv3+ and ASL 2.0),2
rsyslog-mmfields,(GPLv3+ and ASL 2.0),2
rsyslog-mmjsonparse,(GPLv3+ and ASL 2.0),2
rsyslog-mmkubernetes,(GPLv3+ and ASL 2.0),2
rsyslog-mmnormalize,(GPLv3+ and ASL 2.0),2
rsyslog-mmsnmptrapd,(GPLv3+ and ASL 2.0),2
rsyslog-mysql,(GPLv3+ and ASL 2.0),2
rsyslog-omamqp1,(GPLv3+ and ASL 2.0),2
rsyslog-openssl,(GPLv3+ and ASL 2.0),2
rsyslog-pgsql,(GPLv3+ and ASL 2.0),2
rsyslog-relp,(GPLv3+ and ASL 2.0),2
rsyslog-snmp,(GPLv3+ and ASL 2.0),2
rsyslog-udpspoof,(GPLv3+ and ASL 2.0),2
rtkit,GPLv3+ and BSD,2
rtla,((GPL-2.0-only WITH Linux-syscall-note) OR BSD-2-Clause) AND ((GPL-2.0-only WITH Linux-syscall-note) OR BSD-3-Clause) AND ((GPL-2.0-only WITH Linux-syscall-note) OR CDDL-1.0) AND ((GPL-2.0-only WITH Linux-syscall-note) OR Linux-OpenIB) AND ((GPL-2.0-only WITH Linux-syscall-note) OR MIT) AND ((GPL-2.0-or-later WITH Linux-syscall-note) OR BSD-3-Clause) AND ((GPL-2.0-or-later WITH Linux-syscall-note) OR MIT) AND Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-3-Clause-Clear AND GFDL-1.1-no-invariants-or-later AND GPL-1.0-or-later AND (GPL-1.0-or-later OR BSD-3-Clause) AND (GPL-1.0-or-later WITH Linux-syscall-note) AND GPL-2.0-only AND (GPL-2.0-only OR Apache-2.0) AND (GPL-2.0-only OR BSD-2-Clause) AND (GPL-2.0-only OR BSD-3-Clause) AND (GPL-2.0-only OR CDDL-1.0) AND (GPL-2.0-only OR GFDL-1.1-no-invariants-or-later) AND (GPL-2.0-only OR GFDL-1.2-no-invariants-only) AND (GPL-2.0-only WITH Linux-syscall-note) AND GPL-2.0-or-later AND (GPL-2.0-or-later OR BSD-2-Clause) AND (GPL-2.0-or-later OR BSD-3-Clause) AND (GPL-2.0-or-later OR CC-BY-4.0) AND (GPL-2.0-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH Linux-syscall-note) AND ISC AND LGPL-2.0-or-later AND (LGPL-2.0-or-later OR BSD-2-Clause) AND (LGPL-2.0-or-later WITH Linux-syscall-note) AND LGPL-2.1-only AND (LGPL-2.1-only OR BSD-2-Clause) AND (LGPL-2.1-only WITH Linux-syscall-note) AND LGPL-2.1-or-later AND (LGPL-2.1-or-later WITH Linux-syscall-note) AND (Linux-OpenIB OR GPL-2.0-only) AND (Linux-OpenIB OR GPL-2.0-only OR BSD-2-Clause) AND Linux-man-pages-copyleft AND MIT AND (MIT OR GPL-2.0-only) AND (MIT OR GPL-2.0-or-later) AND (MIT OR LGPL-2.1-only) AND (MPL-1.1 OR GPL-2.0-only) AND (X11 OR GPL-2.0-only) AND (X11 OR GPL-2.0-or-later) AND Zlib,4
ruby,(Ruby or BSD) and Public Domain and MIT and CC0 and zlib and UCD,3
ruby-default-gems,(Ruby or BSD) and Public Domain and MIT and CC0 and zlib and UCD,3
ruby-devel,(Ruby OR BSD-2-Clause) AND (Ruby OR BSD-2-Clause OR GPL-1.0-or-later) AND BSD-3-Clause AND (GPL-3.0-or-later WITH Bison-exception-2.2) AND ISC AND LicenseRef-Fedora-Public-Domain AND MIT AND CC0 AND zlib AND Unicode-DFS-2015 AND HPND-Markus-Kuhn AND Ruby-pty,3
ruby-doc,(Ruby OR BSD-2-Clause) AND (Ruby OR BSD-2-Clause OR GPL-1.0-or-later) AND BSD-3-Clause AND (GPL-3.0-or-later WITH Bison-exception-2.2) AND ISC AND LicenseRef-Fedora-Public-Domain AND MIT AND CC0 AND zlib AND Unicode-DFS-2015 AND HPND-Markus-Kuhn AND Ruby-pty,Not Applicable
ruby-libs,(Ruby OR BSD-2-Clause) AND (Ruby OR BSD-2-Clause OR GPL-1.0-or-later) AND BSD-3-Clause AND (GPL-3.0-or-later WITH Bison-exception-2.2) AND ISC AND LicenseRef-Fedora-Public-Domain AND MIT AND CC0 AND zlib AND Unicode-DFS-2015 AND HPND-Markus-Kuhn AND Ruby-pty,3
rubygem-bigdecimal,Ruby or BSD,3
rubygem-bundler,MIT,3
rubygem-io-console,Ruby OR BSD-2-Clause,3
rubygem-irb,(Ruby or BSD) and Public Domain and MIT and CC0 and zlib and UCD,3
rubygem-json,(Ruby or GPLv2) and UCD,3
rubygem-minitest,MIT,3
rubygem-mysql2,MIT,2
rubygem-mysql2-doc,MIT,Not Applicable
rubygem-pg,(BSD or Ruby) and PostgreSQL,2
rubygem-pg-doc,(BSD-2-Clause OR Ruby) AND PostgreSQL,Not Applicable
rubygem-power_assert,Ruby or BSD,3
rubygem-psych,MIT,3
rubygem-rake,MIT,3
rubygem-rbs,Ruby OR BSD-2-Clause,3
rubygem-rdoc,GPLv2 and Ruby and MIT and OFL,3
rubygem-rexml,BSD,3
rubygem-rss,BSD,3
rubygem-test-unit,(Ruby or BSD) and (Ruby or BSD or Python) and (Ruby or BSD or LGPLv2+),3
rubygem-typeprof,MIT,3
rubygems,Ruby or MIT,3
rubygems-devel,Ruby or MIT,3
runc,ASL 2.0,3
rust,(Apache-2.0 OR MIT) AND (Artistic-2.0 AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0 AND Unicode-DFS-2016),3
rust-analyzer,(Apache-2.0 OR MIT) AND (Artistic-2.0 AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0 AND Unicode-DFS-2016),3
rust-debugger-common,(Apache-2.0 OR MIT) AND (Artistic-2.0 AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0 AND Unicode-DFS-2016),3
rust-doc,(Apache-2.0 OR MIT) AND (Artistic-2.0 AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0 AND Unicode-DFS-2016),3
rust-gdb,(Apache-2.0 OR MIT) AND (Artistic-2.0 AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0 AND Unicode-DFS-2016),3
rust-lldb,(Apache-2.0 OR MIT) AND (Artistic-2.0 AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0 AND Unicode-DFS-2016),3
rust-src,(Apache-2.0 OR MIT) AND (Artistic-2.0 AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0 AND Unicode-DFS-2016),3
rust-srpm-macros,MIT,3
rust-std-static,(Apache-2.0 OR MIT) AND (Artistic-2.0 AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0 AND Unicode-DFS-2016),3
rust-std-static-wasm32-unknown-unknown,(Apache-2.0 OR MIT) AND (Artistic-2.0 AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0 AND Unicode-DFS-2016),3
rust-std-static-wasm32-wasi,(Apache-2.0 OR MIT) AND (Artistic-2.0 AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0 AND Unicode-DFS-2016),3
rust-std-static-wasm32-wasip1,(Apache-2.0 OR MIT) AND (Artistic-2.0 AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0 AND Unicode-DFS-2016),3
rust-toolset,(Apache-2.0 OR MIT) AND (Artistic-2.0 AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0 AND Unicode-DFS-2016),3
rustfmt,(Apache-2.0 OR MIT) AND (Artistic-2.0 AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0 AND Unicode-DFS-2016),3
rv,((GPL-2.0-only WITH Linux-syscall-note) OR BSD-2-Clause) AND ((GPL-2.0-only WITH Linux-syscall-note) OR BSD-3-Clause) AND ((GPL-2.0-only WITH Linux-syscall-note) OR CDDL-1.0) AND ((GPL-2.0-only WITH Linux-syscall-note) OR Linux-OpenIB) AND ((GPL-2.0-only WITH Linux-syscall-note) OR MIT) AND ((GPL-2.0-or-later WITH Linux-syscall-note) OR BSD-3-Clause) AND ((GPL-2.0-or-later WITH Linux-syscall-note) OR MIT) AND Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-3-Clause-Clear AND GFDL-1.1-no-invariants-or-later AND GPL-1.0-or-later AND (GPL-1.0-or-later OR BSD-3-Clause) AND (GPL-1.0-or-later WITH Linux-syscall-note) AND GPL-2.0-only AND (GPL-2.0-only OR Apache-2.0) AND (GPL-2.0-only OR BSD-2-Clause) AND (GPL-2.0-only OR BSD-3-Clause) AND (GPL-2.0-only OR CDDL-1.0) AND (GPL-2.0-only OR GFDL-1.1-no-invariants-or-later) AND (GPL-2.0-only OR GFDL-1.2-no-invariants-only) AND (GPL-2.0-only WITH Linux-syscall-note) AND GPL-2.0-or-later AND (GPL-2.0-or-later OR BSD-2-Clause) AND (GPL-2.0-or-later OR BSD-3-Clause) AND (GPL-2.0-or-later OR CC-BY-4.0) AND (GPL-2.0-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH Linux-syscall-note) AND ISC AND LGPL-2.0-or-later AND (LGPL-2.0-or-later OR BSD-2-Clause) AND (LGPL-2.0-or-later WITH Linux-syscall-note) AND LGPL-2.1-only AND (LGPL-2.1-only OR BSD-2-Clause) AND (LGPL-2.1-only WITH Linux-syscall-note) AND LGPL-2.1-or-later AND (LGPL-2.1-or-later WITH Linux-syscall-note) AND (Linux-OpenIB OR GPL-2.0-only) AND (Linux-OpenIB OR GPL-2.0-only OR BSD-2-Clause) AND Linux-man-pages-copyleft AND MIT AND (MIT OR GPL-2.0-only) AND (MIT OR GPL-2.0-or-later) AND (MIT OR LGPL-2.1-only) AND (MPL-1.1 OR GPL-2.0-only) AND (X11 OR GPL-2.0-only) AND (X11 OR GPL-2.0-or-later) AND Zlib,4
s-nail,ISC and BSD with advertising and BSD,2
s390utils,MIT,2
s390utils-base,MIT,2
s390utils-chreipl-fcp-mpath,MIT,4
s390utils-cmsfs-fuse,MIT,2
s390utils-cpacfstatsd,MIT,2
s390utils-cpuplugd,MIT,2
s390utils-hmcdrvfs,MIT,2
s390utils-iucvterm,MIT,2
s390utils-mon_statd,MIT,2
s390utils-osasnmpd,MIT,2
s390utils-se-data,MIT,2
s390utils-zdsfs,MIT,2
s390utils-ziomon,MIT,2
saab-fonts,GPLv2+ with exceptions,2
sac,W3C,4
samba-client,GPL-3.0-or-later AND LGPL-3.0-or-later,4
samba-gpupdate,GPL-3.0-or-later AND LGPL-3.0-or-later,4
samba-krb5-printing,GPL-3.0-or-later AND LGPL-3.0-or-later,4
samba-vfs-iouring,GPL-3.0-or-later AND LGPL-3.0-or-later,4
samba-winbind-clients,GPL-3.0-or-later AND LGPL-3.0-or-later,4
samba-winbind-krb5-locator,GPL-3.0-or-later AND LGPL-3.0-or-later,4
samba-winexe,GPL-3.0-only,4
sane-airscan,GPLv2+ with exceptions,2
sane-backends,GPLv2+ and GPLv2+ with exceptions and Public Domain and IJG and LGPLv2+ and MIT,2
sane-backends-daemon,GPLv2+ and GPLv2+ with exceptions and Public Domain and IJG and LGPLv2+ and MIT,2
sane-backends-devel,GPLv2+ and GPLv2+ with exceptions and Public Domain and IJG and LGPLv2+ and MIT,2
sane-backends-doc,GPLv2+ and GPLv2+ with exceptions and Public Domain and IJG and LGPLv2+ and MIT,Not Applicable
sane-backends-drivers-cameras,GPLv2+ and GPLv2+ with exceptions and Public Domain and IJG and LGPLv2+ and MIT,2
sane-backends-drivers-scanners,GPLv2+ and GPLv2+ with exceptions and Public Domain and IJG and LGPLv2+ and MIT,2
sane-backends-libs,GPLv2+ and GPLv2+ with exceptions and Public Domain and IJG and LGPLv2+ and MIT,2
sanlock,GPLv2 and GPLv2+ and LGPLv2+,4
sanlock-lib,GPLv2 and GPLv2+ and LGPLv2+,4
satyr,GPLv2+,2
sbc,GPLv2 and LGPLv2+,2
sbd,GPL-2.0-or-later,2
sblim-cmpi-base,EPL-1.0,2
sblim-indication_helper,EPL-1.0,2
sblim-sfcb,EPL-1.0,2
sblim-sfcc,EPL-1.0,2
sblim-sfcCommon,EPL,2
sblim-wbemcli,EPL-1.0,2
scap-security-guide,BSD-3-Clause,2
scap-security-guide-doc,BSD-3-Clause,Not Applicable
scap-workbench,GPLv3+,Not Applicable
scl-utils,GPLv2+,4
scl-utils-build,GPLv2+,4
scrub,GPLv2+,2
sdl12-compat,zlib and (Public Domain or MIT-0) and MIT,4
SDL2,zlib and MIT,2
SDL2-devel,zlib and MIT,2
seabios,LGPLv3,2
seabios-bin,LGPLv3,2
seahorse,GPLv2+ and LGPLv2+,2
seavgabios-bin,LGPLv3,2
selinux-policy-devel,GPLv2+,2
sendmail,Sendmail,2
sendmail-cf,Sendmail,2
sendmail-doc,Sendmail,Not Applicable
setools,GPL-2.0-only and LGPL-2.1-only,2
setools-console-analyses,GPL-2.0-only,2
setools-gui,GPL-2.0-only,2
setroubleshoot,GPL-2.0-or-later,4
setroubleshoot-plugins,GPLv2+,4
setroubleshoot-server,GPL-2.0-or-later,4
setxkbmap,MIT,2
sevctl,ASL 2.0,4
sgabios,ASL 2.0,2
sgabios-bin,ASL 2.0,2
sgml-common,GPL+,2
sgpio,GPLv2+,2
shim-unsigned-aarch64,BSD,2
sid,GPLv2+,2
sid-base-libs,GPLv2+,2
sid-iface-libs,GPLv2+,2
sid-log-libs,GPLv2+,2
sid-mod-block-blkid,GPLv2+,2
sid-mod-block-dm-mpath,GPLv2+,2
sid-mod-dummies,GPLv2+,2
sid-resource-libs,GPLv2+,2
sid-tools,GPLv2+,2
sil-abyssinica-fonts,OFL,2
sil-nuosu-fonts,OFL,2
sil-padauk-fonts,OFL,2
sil-scheherazade-fonts,OFL,2
sip6,(GPLv2 or GPLv3) and (GPLv2+ with exceptions),4
sisu,EPL-1.0 AND BSD-3-Clause,2
skopeo,Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0,3
skopeo-tests,Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0,3
slang-devel,GPLv2+,2
slapi-nis,GPLv3,2
slf4j,MIT AND Apache-2.0,2
slf4j-jdk14,MIT and ASL 2.0,2
slirp4netns,GPLv2,3
smc-meera-fonts,OFL,2
smc-rachana-fonts,OFL,2
smc-tools,EPL-1.0,2
snapm,GPL-2.0-only AND Apache-2.0,2
snappy-devel,BSD,4
snpguest,Apache-2.0 AND BSD-3-Clause AND MIT AND MPL-2.0 AND Unicode-DFS-2016 AND (Apache-2.0 OR MIT) AND (Unlicense OR MIT),4
snphost,Apache-2.0 AND BSD-3-Clause AND MIT AND MPL-2.0 AND Unicode-DFS-2016 AND (Apache-2.0 OR MIT) AND (Unlicense OR MIT),4
socat,GPLv2,2
softhsm,BSD,4
sombok,GPLv2+ or Artistic clarified,4
sound-theme-freedesktop,GPLv2+ and LGPLv2+ and CC-BY-SA and CC-BY,2
soundtouch,LGPLv2+,4
source-highlight,GPLv3+,2
spamassassin,ASL 2.0,2
speech-dispatcher,GPLv2+ and LGPLv2,4
speech-dispatcher-doc,GPLv2+,Not Applicable
speech-dispatcher-espeak-ng,GPLv2+ and LGPLv2,4
speech-tools-libs,MIT,4
speex,BSD,2
speexdsp,BSD,2
spice-vdagent,GPLv3+,2
spirv-tools,ASL 2.0,4
spirv-tools-libs,ASL 2.0,4
splix,GPLv2,2
sqlite,Public Domain,2
sqlite-devel,Public Domain,2
squid,GPLv2+ and (LGPLv2+ and MIT and BSD and Public Domain),2
sscg,GPLv3+ with exceptions,2
ssh-key-dir,ASL 2.0 and MIT,2
sshpass,GPLv2,4
sssd-idp,GPLv3+,2
stalld,GPLv2,4
startup-notification,LGPLv2,2
startup-notification-devel,LGPLv2,2
stix-fonts,OFL,2
stratis-cli,Apache-2.0,2
stratisd,MPL-2.0,2
stratisd-dracut,MPL-2.0,2
stratisd-tools,MPL-2.0,2
stress-ng,GPLv2+,4
subversion,ASL 2.0,2
subversion-devel,ASL 2.0,2
subversion-gnome,ASL 2.0,2
subversion-libs,ASL 2.0,2
subversion-perl,ASL 2.0,2
subversion-tools,ASL 2.0,2
sudo-python-plugin,ISC,2
suitesparse,(LGPLv2+ or BSD) and LGPLv2+ and GPLv2+,4
supermin,GPL-2.0-or-later,4
sushi,GPLv2+ with exceptions,2
switcheroo-control,GPLv3,2
swtpm,BSD,2
swtpm-libs,BSD,2
swtpm-tools,BSD,2
synce4l,GPL-2.0-or-later,4
sysfsutils,GPLv2,4
syslinux-tftpboot,GPLv2+,2
sysprof-capture-devel,BSD-2-Clause-Patent,4
sysstat,GPLv2+,2
system-config-printer-libs,GPLv2+,2
system-config-printer-udev,GPLv2+,2
system-reinstall-bootc,Apache-2.0 AND BSD-3-Clause AND MIT AND (Apache-2.0 OR BSL-1.0) AND (Apache-2.0 OR MIT) AND (Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT) AND (Unlicense OR MIT),4
systemd-boot-unsigned,LGPLv2+ and MIT and GPLv2+,4
systemd-devel,LGPLv2+ and MIT,2
systemd-journal-remote,LGPLv2+,2
systemd-ukify,LGPLv2+ and MIT and GPLv2+,2
systemtap,GPL-2.0-or-later,2
systemtap-client,GPL-2.0-or-later AND GPL-2.0-only AND BSD-3-Clause AND LGPL-2.1-only AND GFDL-1.2-or-later AND BSD-2-Clause,2
systemtap-devel,GPL-2.0-or-later AND GPL-2.0-only AND BSD-3-Clause AND LGPL-2.1-only AND BSD-2-Clause,2
systemtap-exporter,GPL-2.0-or-later,2
systemtap-initscript,GPL-2.0-or-later,2
systemtap-runtime,GPL-2.0-or-later,2
systemtap-runtime-java,GPL-2.0-or-later,2
systemtap-runtime-python3,GPL-2.0-or-later,2
systemtap-runtime-virtguest,GPL-2.0-or-later,2
systemtap-runtime-virthost,GPL-2.0-or-later,2
systemtap-sdt-devel,GPL-2.0-or-later AND CC0-1.0,2
systemtap-sdt-dtrace,GPL-2.0-or-later AND CC0-1.0,2
systemtap-server,GPL-2.0-or-later,2
taglib,LGPLv2 or MPLv1.1,2
tang,GPLv3+,2
target-restore,ASL 2.0,2
targetcli,ASL 2.0,2
tbb,ASL 2.0,2
tbb-devel,ASL 2.0,2
tbb-doc,ASL 2.0,Not Applicable
tcl-devel,TCL,2
tcl-doc,TCL,Not Applicable
tcpdump,BSD with advertising,2
tcsh,BSD,2
teckit,(LGPLv2+ or CPL) and (LGPLv2+ or GPLv2+ or MPLv2.0 or MPLv1.1),2
telnet,BSD,2
telnet-server,BSD,2
tesseract,ASL 2.0,4
tesseract-langpack-afr,ASL 2.0,2
tesseract-langpack-amh,ASL 2.0,2
tesseract-langpack-ara,ASL 2.0,2
tesseract-langpack-asm,ASL 2.0,2
tesseract-langpack-aze,ASL 2.0,2
tesseract-langpack-aze_cyrl,ASL 2.0,2
tesseract-langpack-bel,ASL 2.0,2
tesseract-langpack-ben,ASL 2.0,2
tesseract-langpack-bod,ASL 2.0,2
tesseract-langpack-bos,ASL 2.0,2
tesseract-langpack-bre,ASL 2.0,2
tesseract-langpack-bul,ASL 2.0,2
tesseract-langpack-cat,ASL 2.0,2
tesseract-langpack-ceb,ASL 2.0,2
tesseract-langpack-ces,ASL 2.0,2
tesseract-langpack-chi_sim,ASL 2.0,2
tesseract-langpack-chi_sim_vert,ASL 2.0,2
tesseract-langpack-chi_tra,ASL 2.0,2
tesseract-langpack-chi_tra_vert,ASL 2.0,2
tesseract-langpack-chr,ASL 2.0,2
tesseract-langpack-cos,ASL 2.0,2
tesseract-langpack-cym,ASL 2.0,2
tesseract-langpack-dan,ASL 2.0,2
tesseract-langpack-deu,ASL 2.0,2
tesseract-langpack-div,ASL 2.0,2
tesseract-langpack-dzo,ASL 2.0,2
tesseract-langpack-ell,ASL 2.0,2
tesseract-langpack-eng,ASL 2.0,2
tesseract-langpack-enm,ASL 2.0,2
tesseract-langpack-epo,ASL 2.0,2
tesseract-langpack-est,ASL 2.0,2
tesseract-langpack-eus,ASL 2.0,2
tesseract-langpack-fao,ASL 2.0,2
tesseract-langpack-fas,ASL 2.0,2
tesseract-langpack-fil,ASL 2.0,2
tesseract-langpack-fin,ASL 2.0,2
tesseract-langpack-fra,ASL 2.0,2
tesseract-langpack-frk,ASL 2.0,2
tesseract-langpack-frm,ASL 2.0,2
tesseract-langpack-fry,ASL 2.0,2
tesseract-langpack-gla,ASL 2.0,2
tesseract-langpack-gle,ASL 2.0,2
tesseract-langpack-glg,ASL 2.0,2
tesseract-langpack-grc,ASL 2.0,2
tesseract-langpack-guj,ASL 2.0,2
tesseract-langpack-hat,ASL 2.0,2
tesseract-langpack-heb,ASL 2.0,2
tesseract-langpack-hin,ASL 2.0,2
tesseract-langpack-hrv,ASL 2.0,2
tesseract-langpack-hun,ASL 2.0,2
tesseract-langpack-hye,ASL 2.0,2
tesseract-langpack-iku,ASL 2.0,2
tesseract-langpack-ind,ASL 2.0,2
tesseract-langpack-isl,ASL 2.0,2
tesseract-langpack-ita,ASL 2.0,2
tesseract-langpack-ita_old,ASL 2.0,2
tesseract-langpack-jav,ASL 2.0,2
tesseract-langpack-jpn,ASL 2.0,2
tesseract-langpack-jpn_vert,ASL 2.0,2
tesseract-langpack-kan,ASL 2.0,2
tesseract-langpack-kat,ASL 2.0,2
tesseract-langpack-kat_old,ASL 2.0,2
tesseract-langpack-kaz,ASL 2.0,2
tesseract-langpack-khm,ASL 2.0,2
tesseract-langpack-kir,ASL 2.0,2
tesseract-langpack-kmr,ASL 2.0,2
tesseract-langpack-kor,ASL 2.0,2
tesseract-langpack-kor_vert,ASL 2.0,2
tesseract-langpack-lao,ASL 2.0,2
tesseract-langpack-lat,ASL 2.0,2
tesseract-langpack-lav,ASL 2.0,2
tesseract-langpack-lit,ASL 2.0,2
tesseract-langpack-ltz,ASL 2.0,2
tesseract-langpack-mal,ASL 2.0,2
tesseract-langpack-mar,ASL 2.0,2
tesseract-langpack-mkd,ASL 2.0,2
tesseract-langpack-mlt,ASL 2.0,2
tesseract-langpack-mon,ASL 2.0,2
tesseract-langpack-mri,ASL 2.0,2
tesseract-langpack-msa,ASL 2.0,2
tesseract-langpack-mya,ASL 2.0,2
tesseract-langpack-nep,ASL 2.0,2
tesseract-langpack-nld,ASL 2.0,2
tesseract-langpack-nor,ASL 2.0,2
tesseract-langpack-oci,ASL 2.0,2
tesseract-langpack-ori,ASL 2.0,2
tesseract-langpack-pan,ASL 2.0,2
tesseract-langpack-pol,ASL 2.0,2
tesseract-langpack-por,ASL 2.0,2
tesseract-langpack-pus,ASL 2.0,2
tesseract-langpack-que,ASL 2.0,2
tesseract-langpack-ron,ASL 2.0,2
tesseract-langpack-rus,ASL 2.0,2
tesseract-langpack-san,ASL 2.0,2
tesseract-langpack-sin,ASL 2.0,2
tesseract-langpack-slk,ASL 2.0,2
tesseract-langpack-slv,ASL 2.0,2
tesseract-langpack-snd,ASL 2.0,2
tesseract-langpack-spa,ASL 2.0,2
tesseract-langpack-spa_old,ASL 2.0,2
tesseract-langpack-sqi,ASL 2.0,2
tesseract-langpack-srp,ASL 2.0,2
tesseract-langpack-srp_latn,ASL 2.0,2
tesseract-langpack-sun,ASL 2.0,2
tesseract-langpack-swa,ASL 2.0,2
tesseract-langpack-swe,ASL 2.0,2
tesseract-langpack-syr,ASL 2.0,2
tesseract-langpack-tam,ASL 2.0,2
tesseract-langpack-tat,ASL 2.0,2
tesseract-langpack-tel,ASL 2.0,2
tesseract-langpack-tgk,ASL 2.0,2
tesseract-langpack-tha,ASL 2.0,2
tesseract-langpack-tir,ASL 2.0,2
tesseract-langpack-ton,ASL 2.0,2
tesseract-langpack-tur,ASL 2.0,2
tesseract-langpack-uig,ASL 2.0,2
tesseract-langpack-ukr,ASL 2.0,2
tesseract-langpack-urd,ASL 2.0,2
tesseract-langpack-uzb,ASL 2.0,2
tesseract-langpack-uzb_cyrl,ASL 2.0,2
tesseract-langpack-vie,ASL 2.0,2
tesseract-langpack-yid,ASL 2.0,2
tesseract-langpack-yor,ASL 2.0,2
tesseract-tessdata-doc,ASL 2.0,Not Applicable
tex-fonts-hebrew,GPL+ and LPPL,2
tex-preview,GPLv3+ and GFDL,2
texlive,Artistic 2.0 and GPLv2 and GPLv2+ and LGPLv2+ and LPPL and MIT and Public Domain and UCD and Utopia,2
texlive-adjustbox,LPPL,2
texlive-ae,LPPL,2
texlive-algorithms,LGPLv2+,2
texlive-alphalph,LPPL,2
texlive-amscls,LPPL,2
texlive-amsfonts,OFL,2
texlive-amsmath,LPPL,2
texlive-anyfontsize,LPPL,2
texlive-anysize,Public Domain,2
texlive-appendix,LPPL,2
texlive-arabxetex,LPPL,2
texlive-arphic,Arphic,2
texlive-atbegshi,LPPL,2
texlive-attachfile,LPPL,2
texlive-attachfile2,LPPL,2
texlive-atveryend,LPPL,2
texlive-auxhook,LPPL,2
texlive-avantgar,GPL+,2
texlive-awesomebox,WTFPL,2
texlive-babel,LPPL,2
texlive-babel-english,LPPL,2
texlive-babelbib,LPPL,2
texlive-base,Artistic 2.0 and GPLv2 and GPLv2+ and LGPLv2+ and LPPL and MIT and Public Domain and UCD and Utopia,2
texlive-beamer,GPL+,2
texlive-bera,Bitstream Vera,2
texlive-beton,LPPL,2
texlive-bibtex,Knuth,2
texlive-bibtopic,GPL+,2
texlive-bidi,LPPL,2
texlive-bigfoot,GPLv2+,2
texlive-bigintcalc,LPPL,2
texlive-bitset,LPPL,2
texlive-bookman,GPL+,2
texlive-bookmark,LPPL,2
texlive-booktabs,GPL+,2
texlive-breakurl,LPPL,2
texlive-breqn,LPPL,2
texlive-capt-of,LPPL,2
texlive-caption,LPPL,2
texlive-carlisle,LPPL,2
texlive-catchfile,LPPL,2
texlive-changebar,LPPL,2
texlive-changepage,LPPL,2
texlive-charter,Copyright only,2
texlive-chngcntr,LPPL,2
texlive-cite,Copyright only,2
texlive-cjk,GPL+,2
texlive-classpack,LPPL,2
texlive-cm,Knuth,2
texlive-cm-lgc,GPL+,2
texlive-cm-super,GPL+,2
texlive-cmap,LPPL,2
texlive-cmextra,LPPL,2
texlive-cns,LPPL,2
texlive-collectbox,LPPL,2
texlive-collection-basic,Artistic 2.0 and GPLv2 and GPLv2+ and LGPLv2+ and LPPL and MIT and Public Domain and UCD and Utopia,2
texlive-collection-fontsrecommended,Artistic 2.0 and GPLv2 and GPLv2+ and LGPLv2+ and LPPL and MIT and Public Domain and UCD and Utopia,2
texlive-collection-htmlxml,Artistic 2.0 and GPLv2 and GPLv2+ and LGPLv2+ and LPPL and MIT and Public Domain and UCD and Utopia,2
texlive-collection-latex,Artistic 2.0 and GPLv2 and GPLv2+ and LGPLv2+ and LPPL and MIT and Public Domain and UCD and Utopia,2
texlive-collection-latexrecommended,Artistic 2.0 and GPLv2 and GPLv2+ and LGPLv2+ and LPPL and MIT and Public Domain and UCD and Utopia,2
texlive-collection-xetex,Artistic 2.0 and GPLv2 and GPLv2+ and LGPLv2+ and LPPL and MIT and Public Domain and UCD and Utopia,2
texlive-colorprofiles,LPPL and MIT and Public Domain and zlib,2
